name	ra_hours	dec_deg	mag
HIP 22279	4.797092	53.30109	6.77
HIP 24967	5.347846	2.92887	6.77
HIP 25893	5.527552	18.24411	6.77
HIP 26661	5.666476	-85.91433	6.77
HIP 26940	5.716874	73.98580	6.77
HIP 27378	5.798926	24.68683	6.77
HIP 28047	5.931353	-21.68943	6.77
HIP 28353	5.991029	8.41547	6.77
HIP 28881	6.097905	48.24928	6.77
HIP 29541	6.225137	37.15913	6.77
HIP 29555	6.227902	-56.91836	6.77
HIP 30058	6.326616	69.56908	6.77
HIP 32793	6.836758	5.67350	6.77
HIP 33810	7.019404	11.77460	6.77
HIP 33961	7.047044	-16.69937	6.77
HIP 34706	7.188038	-70.11944	6.77
HIP 35288	7.290725	-38.91331	6.77
HIP 36056	7.431102	48.54777	6.77
HIP 36780	7.564547	-28.56771	6.77
HIP 36863	7.578815	-44.69196	6.77
HIP 38231	7.832506	28.19875	6.77
HIP 38770	7.936543	-51.33842	6.77
HIP 39827	8.137326	-61.07705	6.77
HIP 40822	8.331640	-12.85695	6.77
HIP 42600	8.682306	19.58034	6.77
HIP 42970	8.758220	18.81749	6.77
HIP 42989	8.762197	-55.85474	6.77
HIP 44607	9.088553	50.82379	6.77
HIP 44874	9.143509	-25.83940	6.77
HIP 45595	9.293305	27.42218	6.77
HIP 48884	9.970553	-25.13112	6.77
HIP 50286	10.267534	60.15061	6.77
HIP 50687	10.351019	41.84940	6.77
HIP 51977	10.620234	-31.76270	6.77
HIP 52064	10.638856	60.12454	6.77
HIP 52924	10.823803	-42.36743	6.77
HIP 53840	11.014216	-40.49811	6.77
HIP 55109	11.283346	-54.77705	6.77
HIP 55537	11.375466	-53.36985	6.77
HIP 57994	11.895320	73.75606	6.77
HR 4577	11.972305	-40.94726	6.77
HIP 58465	11.989932	-57.16798	6.77
HIP 59068	12.113146	-12.24085	6.77
HIP 60334	12.370846	-73.50371	6.77
HIP 61709	12.648538	-76.06596	6.77
HIP 63236	12.957285	-67.96070	6.77
HIP 65373	13.397969	-47.89054	6.77
HIP 66292	13.586735	-32.21239	6.77
HIP 67888	13.904466	-28.74319	6.77
HIP 67899	13.906706	-54.41212	6.77
HIP 69213	14.170288	-30.62095	6.77
HIP 72550	14.832293	24.72049	6.77
HIP 73253	14.971160	14.03761	6.77
HIP 75122	15.351307	-47.76035	6.77
HIP 78024	15.931829	-2.16441	6.77
HIP 78183	15.963556	-23.52730	6.77
HIP 80267	16.385451	-37.42458	6.77
HIP 82829	16.926472	-43.31599	6.77
HIP 82918	16.944349	14.14025	6.77
HIP 84063	17.185939	-58.02551	6.77
HIP 84082	17.189607	4.69027	6.77
HIP 85744	17.521864	19.52195	6.77
HIP 87312	17.840449	-61.92462	6.77
HIP 87761	17.927086	2.07493	6.77
HIP 88686	18.104734	24.41371	6.77
HIP 89294	18.221016	16.27317	6.77
HIP 89955	18.354003	-39.02175	6.77
HIP 91135	18.589918	-19.26853	6.77
HIP 91337	18.629295	-4.80680	6.77
HIP 91795	18.717550	-78.06626	6.77
HIP 92094	18.769161	-44.22312	6.77
HR 7077	18.826488	-19.14234	6.77
HIP 92682	18.885147	-18.63684	6.77
HIP 92902	18.929360	-56.42338	6.77
HIP 94524	19.238408	11.71277	6.77
HIP 94937	19.318240	27.26130	6.77
HIP 95755	19.476481	-15.10230	6.77
HIP 96479	19.614090	-10.15749	6.77
HIP 97384	19.792589	1.08889	6.77
HIP 98314	19.975727	7.92068	6.77
HIP 98399	19.992792	-22.21132	6.77
HIP 98922	20.086149	2.11879	6.77
HIP 99002	20.099257	35.78837	6.77
HIP 100269	20.337604	15.54289	6.77
HIP 100384	20.358211	30.59027	6.77
HIP 100666	20.410639	8.59749	6.77
HIP 103024	20.872494	55.05124	6.77
HIP 104269	21.123524	-59.99195	6.77
HR 8118	21.237979	-10.60539	6.77
HIP 106184	21.507177	44.87499	6.77
HIP 106970	21.664991	44.43214	6.77
HIP 108479	21.975033	-41.72099	6.77
HR 8550	22.394912	78.24332	6.77
HIP 110821	22.451872	-1.30915	6.77
HIP 111512	22.592531	-51.60396	6.77
HIP 111988	22.684100	51.75848	6.77
HIP 113952	23.076781	31.30746	6.77
HIP 117737	23.878022	-24.98517	6.77
HIP 117906	23.915665	29.47561	6.77
HR 64	0.280064	-78.78015	6.78
HIP 1660	0.346828	-23.63022	6.78
HIP 2024	0.428264	54.99421	6.78
HIP 2184	0.460437	-20.13452	6.78
HIP 3316	0.704045	-11.80487	6.78
HIP 3788	0.811462	-28.49543	6.78
HIP 6047	1.294937	44.63191	6.78
HIP 6137	1.312267	-43.33292	6.78
HIP 6331	1.354866	-6.15952	6.78
HIP 6819	1.461867	31.96655	6.78
HIP 7143	1.534201	16.94723	6.78
HIP 7456	1.600791	7.64530	6.78
HIP 11075	2.375888	16.87028	6.78
HIP 11573	2.485412	37.32974	6.78
HIP 11623	2.498836	39.13707	6.78
HR 758	2.617316	34.26427	6.78
HIP 12361	2.652093	-52.93481	6.78
HIP 13139	2.816416	-45.08999	6.78
HIP 13394	2.872968	63.40979	6.78
HIP 13512	2.900271	47.16089	6.78
HIP 13568	2.913191	-64.00214	6.78
HIP 14786	3.182064	2.31585	6.78
HIP 15597	3.347629	20.50943	6.78
HIP 19690	4.217581	-23.12834	6.78
HIP 20257	4.341362	-1.31639	6.78
HIP 20953	4.492398	-26.27586	6.78
HIP 21078	4.517800	6.79133	6.78
HIP 21341	4.579289	22.69231	6.78
HIP 21410	4.595427	59.40082	6.78
HIP 21634	4.647022	-62.37853	6.78
HIP 22041	4.739284	48.17576	6.78
HIP 22576	4.858178	35.81514	6.78
HIP 23621	5.078279	14.85903	6.78
HIP 24252	5.205976	26.45461	6.78
HIP 25616	5.472510	-22.43393	6.78
HIP 25733	5.495181	35.37502	6.78
HIP 27123	5.751867	33.62627	6.78
HIP 27344	5.791523	-41.59021	6.78
HIP 27892	5.901867	-35.90299	6.78
HIP 28372	5.994107	-35.35259	6.78
HIP 29365	6.189375	-15.79306	6.78
HIP 29579	6.232529	-7.24806	6.78
HIP 30630	6.436181	18.75690	6.78
HIP 32398	6.763904	-0.71646	6.78
HIP 33294	6.925803	-22.03745	6.78
HIP 35754	7.375235	-0.25935	6.78
HIP 35803	7.384613	18.27341	6.78
HR 2838	7.434275	-4.53737	6.78
HIP 36232	7.461260	22.14146	6.78
HIP 36961	7.598436	-23.54871	6.78
HIP 37304	7.658292	-26.91899	6.78
HIP 37975	7.783452	64.05193	6.78
HIP 38249	7.835511	60.34213	6.78
HIP 38388	7.863665	-20.72064	6.78
HR 3107	7.940036	-40.73616	6.78
HIP 40118	8.194082	32.45713	6.78
HIP 40993	8.365833	-10.74812	6.78
HIP 41618	8.484886	-43.91886	6.78
HR 3364	8.508277	-36.72133	6.78
HIP 41828	8.527680	-47.24103	6.78
HR 3361	8.531804	9.81410	6.78
HIP 42505	8.666440	-59.54691	6.78
HIP 42560	8.675708	10.92414	6.78
HIP 42879	8.738528	-37.52687	6.78
HIP 44790	9.128477	-44.63244	6.78
HIP 45114	9.191461	0.29126	6.78
HIP 45659	9.306924	-57.27305	6.78
HIP 46443	9.472367	-9.98687	6.78
HIP 47777	9.740750	74.58759	6.78
HIP 47817	9.747656	-17.70640	6.78
HIP 47909	9.764427	18.68359	6.78
HIP 48741	9.941927	-13.46386	6.78
HIP 51001	10.418496	-50.10678	6.78
HIP 52822	10.800212	39.74233	6.78
HIP 54006	11.048556	-72.24222	6.78
HIP 55682	11.409586	48.60578	6.78
HIP 56301	11.542340	-59.71784	6.78
HIP 57004	11.686257	-61.14107	6.78
HIP 58748	12.048988	-62.17529	6.78
HIP 62232	12.754550	-28.76604	6.78
HIP 62953	12.899945	-60.33542	6.78
HIP 63093	12.927337	0.05529	6.78
HIP 63096	12.927512	54.96124	6.78
HIP 64150	13.147506	5.20724	6.78
HIP 64914	13.305520	-63.44915	6.78
HIP 66089	13.547498	34.90714	6.78
HIP 68050	13.933440	-3.66195	6.78
HIP 68064	13.935979	25.91871	6.78
HIP 68964	14.118022	-63.44534	6.78
HIP 69487	14.226143	-84.54463	6.78
HIP 69626	14.250434	23.68606	6.78
HIP 70346	14.392246	-66.64502	6.78
HIP 71382	14.597217	-46.81578	6.78
HIP 71492	14.619991	-62.01090	6.78
HIP 71585	14.640253	-35.27655	6.78
HIP 73028	14.924608	12.43077	6.78
HIP 73345	14.988694	-51.57613	6.78
HIP 75349	15.397528	-57.33064	6.78
HIP 75956	15.513380	-53.37431	6.78
HIP 76382	15.600641	39.80247	6.78
HIP 78387	16.003285	44.27950	6.78
HIP 78722	16.070413	34.17879	6.78
HIP 82841	16.929515	67.47848	6.78
HIP 82879	16.937977	-61.64061	6.78
HIP 83290	17.021668	7.42856	6.78
HIP 84427	17.260574	34.70764	6.78
HIP 86325	17.638592	36.74728	6.78
88 Her	17.834259	48.39415	6.78
HIP 87352	17.849241	29.99582	6.78
HIP 87794	17.934570	-42.32333	6.78
HIP 88132	18.002032	6.55393	6.78
HIP 88362	18.043700	-20.73763	6.78
HIP 89139	18.192217	25.56119	6.78
HIP 89152	18.195332	-55.36171	6.78
HIP 90609	18.489128	17.98392	6.78
HIP 91273	18.617579	-28.51306	6.78
HIP 91343	18.630991	-17.23128	6.78
HIP 91408	18.642888	15.08369	6.78
HIP 93372	19.018045	-62.86527	6.78
HR 7200	19.022930	20.83284	6.78
HIP 94052	19.147764	30.30099	6.78
HIP 96662	19.652873	68.65256	6.78
HIP 97135	19.742098	18.58864	6.78
HIP 98209	19.956578	28.69389	6.78
HIP 99641	20.222031	79.65152	6.78
HIP 100242	20.330504	29.72685	6.78
HIP 100287	20.341105	43.85452	6.78
HIP 100598	20.398470	16.04689	6.78
HIP 100947	20.467023	-25.60645	6.78
HIP 102435	20.756625	-30.47821	6.78
HIP 102680	20.806823	3.64904	6.78
HIP 103164	20.901345	-4.54218	6.78
HIP 103568	20.984317	22.35045	6.78
HIP 105933	21.454703	5.39157	6.78
HIP 106834	21.638052	-69.63017	6.78
HIP 107593	21.792943	-37.95203	6.78
HIP 108084	21.898527	28.34193	6.78
HIP 108353	21.951363	46.59244	6.78
HIP 110913	22.470533	24.79261	6.78
HIP 111006	22.489539	54.24592	6.78
HIP 111382	22.565197	-44.69041	6.78
HIP 111907	22.668266	40.67014	6.78
HIP 112021	22.690457	-12.22994	6.78
HIP 112138	22.714722	4.96879	6.78
HIP 112221	22.728220	47.41178	6.78
HIP 112286	22.743680	-62.54837	6.78
HIP 113792	23.043832	-18.54170	6.78
HIP 113878	23.062289	-30.44485	6.78
HIP 116025	23.509489	-41.98880	6.78
HIP 116127	23.530631	44.07288	6.78
HIP 116183	23.540525	-10.99876	6.78
HIP 117332	23.791491	25.57954	6.78
HIP 117528	23.835001	-11.10317	6.78
HIP 117622	23.855181	40.19850	6.78
HIP 117807	23.892857	51.52258	6.78
HIP 118256	23.986018	-42.23688	6.78
HIP 1107	0.229882	1.38359	6.79
HIP 2560	0.542199	18.79488	6.79
HIP 2888	0.610516	-49.13232	6.79
HIP 8132	1.742487	-61.01870	6.79
HIP 9248	1.981799	18.35809	6.79
HIP 9285	1.988772	-26.43223	6.79
HIP 9785	2.096797	7.02841	6.79
HIP 10099	2.164265	3.76935	6.79
HIP 11360	2.437846	6.29255	6.79
HR 762	2.559326	-62.58670	6.79
HIP 12675	2.714023	-28.15132	6.79
HIP 16274	3.496961	-22.50548	6.79
HIP 16370	3.514582	-62.00794	6.79
HIP 16414	3.522534	17.93818	6.79
HIP 16478	3.536651	11.54243	6.79
HIP 18046	3.857026	25.16293	6.79
HR 1209	3.923077	31.04584	6.79
HIP 19348	4.145024	10.09935	6.79
HIP 20349	4.358790	21.03988	6.79
HIP 22550	4.853481	11.06803	6.79
HIP 23395	5.028966	26.67117	6.79
HIP 24957	5.345300	37.43867	6.79
HIP 25298	5.411756	-52.31304	6.79
HIP 27103	5.747409	-21.65923	6.79
HIP 27283	5.781834	56.92392	6.79
HIP 28626	6.043786	32.59142	6.79
HIP 29118	6.140387	-11.14629	6.79
HIP 29936	6.302352	-6.72538	6.79
HIP 30205	6.354970	42.34030	6.79
HIP 30237	6.361317	-56.36231	6.79
HIP 30650	6.440323	-0.77674	6.79
HIP 31193	6.544506	35.29373	6.79
HIP 34955	7.232763	-50.47156	6.79
HIP 35444	7.317696	-17.21326	6.79
HIP 35603	7.347210	-51.40463	6.79
HIP 35906	7.402221	-28.82788	6.79
HIP 36536	7.515776	51.99872	6.79
HIP 37136	7.630806	14.04198	6.79
HIP 37209	7.643713	-56.22934	6.79
HIP 38017	7.791812	-81.59643	6.79
HIP 39183	8.013644	12.67844	6.79
HIP 39302	8.035416	2.96062	6.79
HIP 39601	8.092556	13.50415	6.79
HIP 40071	8.186026	53.24509	6.79
HIP 41012	8.369865	2.15141	6.79
HIP 42038	8.569331	-53.07151	6.79
HIP 43039	8.769321	-10.82989	6.79
HIP 43571	8.873532	-55.34165	6.79
HIP 45566	9.287123	-67.67646	6.79
HIP 45910	9.360948	32.26424	6.79
HIP 46105	9.402217	25.91834	6.79
HIP 47352	9.648517	20.29755	6.79
HIP 48699	9.931943	7.67721	6.79
HIP 50403	10.292102	-65.42951	6.79
HIP 51832	10.589507	-12.85945	6.79
HIP 52369	10.703699	-13.78771	6.79
HIP 52414	10.714537	-23.54903	6.79
HIP 53029	10.849619	-59.95731	6.79
HIP 53211	10.883695	-35.48905	6.79
HIP 54543	11.161430	-58.83772	6.79
HIP 56005	11.477295	-54.88358	6.79
HIP 57176	11.725336	31.76204	6.79
HIP 58213	11.939068	26.67964	6.79
HIP 61078	12.517883	39.58205	6.79
HIP 61232	12.547242	-30.04473	6.79
HIP 64370	13.193354	-56.90898	6.79
HIP 64470	13.213757	42.62667	6.79
HIP 70081	14.341357	0.18185	6.79
HIP 70108	14.345857	26.07553	6.79
HIP 74675	15.260937	-27.59629	6.79
HIP 75479	15.418894	47.06082	6.79
HIP 75762	15.477321	-15.70062	6.79
HIP 77455	15.814023	12.72362	6.79
HIP 80907	16.522547	1.30878	6.79
HIP 85250	17.420405	-34.42996	6.79
HIP 86482	17.671692	63.67536	6.79
HR 6605	17.676712	57.31031	6.79
HIP 87555	17.886802	-32.03235	6.79
HIP 88471	18.064835	30.37723	6.79
HIP 89330	18.227037	-31.96733	6.79
HIP 89594	18.282989	68.74146	6.79
HIP 90950	18.552805	-18.36839	6.79
HIP 91084	18.578327	-50.72171	6.79
HIP 91636	18.687877	30.29460	6.79
HIP 94677	19.265575	31.03550	6.79
HIP 95516	19.428706	-22.45167	6.79
HR 7453	19.577740	48.16455	6.79
HIP 96610	19.641445	-65.91423	6.79
HIP 97416	19.799901	31.50628	6.79
HIP 98154	19.947159	23.77679	6.79
HIP 98313	19.975704	-3.55373	6.79
HIP 105478	21.363978	1.36162	6.79
HIP 106004	21.469590	-52.30240	6.79
HIP 106049	21.480142	49.79510	6.79
HIP 107669	21.809648	-47.77563	6.79
HIP 107813	21.841884	32.65760	6.79
HIP 110573	22.400137	15.28147	6.79
HIP 111868	22.659488	51.15564	6.79
HIP 115316	23.355984	-4.67277	6.79
HIP 115529	23.402197	57.53551	6.79
HIP 117674	23.864882	4.74536	6.79
HIP 117825	23.896851	-83.00689	6.79
HIP 297	0.061626	48.43691	6.80
HIP 1652	0.345434	61.87960	6.80
HIP 2708	0.573652	-45.42583	6.80
HIP 6048	1.295101	-7.65951	6.80
HIP 6477	1.388103	-33.54802	6.80
HIP 6480	1.388358	36.51463	6.80
HIP 9300	1.991955	-13.87246	6.80
HIP 9472	2.031201	-74.44573	6.80
HIP 10505	2.256774	24.27130	6.80
HIP 11143	2.389815	-26.99537	6.80
HIP 12151	2.610049	42.40053	6.80
HIP 13106	2.808597	-33.78306	6.80
HIP 14619	3.147282	-64.56526	6.80
HIP 15886	3.410268	-76.74629	6.80
HIP 18292	3.911802	2.08996	6.80
HIP 19243	4.123815	74.63654	6.80
HIP 20229	4.335855	-16.43727	6.80
HIP 20350	4.358963	18.41758	6.80
HIP 21167	4.538124	37.04324	6.80
HIP 21238	4.556001	43.03192	6.80
HIP 21300	4.570955	-73.20878	6.80
HIP 21760	4.672966	29.97223	6.80
HIP 21893	4.706169	-23.17797	6.80
HIP 22240	4.785238	-59.13709	6.80
HIP 22647	4.872322	36.64198	6.80
HIP 23303	5.011840	10.91343	6.80
HIP 23824	5.121763	-83.85990	6.80
HR 1797	5.394132	-37.33669	6.80
HIP 26137	5.573356	-4.80434	6.80
HIP 27458	5.814394	39.53360	6.80
HIP 27962	5.915403	5.86078	6.80
HIP 28433	6.004773	12.61140	6.80
HIP 30838	6.477289	-0.72110	6.80
HIP 30925	6.490434	-22.59110	6.80
HIP 31002	6.506267	60.14650	6.80
HIP 31088	6.523399	-12.55968	6.80
HIP 32055	6.697395	14.21668	6.80
HIP 32688	6.819051	23.20193	6.80
HIP 32743	6.828679	25.48437	6.80
HIP 32813	6.840356	-69.98624	6.80
HIP 35997	7.418880	-21.17385	6.80
HIP 36746	7.557635	11.01171	6.80
HIP 39710	8.116804	-29.40294	6.80
HIP 40010	8.170998	-22.53330	6.80
HIP 40012	8.171644	9.16814	6.80
HIP 40407	8.249084	-35.68870	6.80
HIP 41438	8.451157	-32.18346	6.80
HIP 41961	8.553013	-5.22265	6.80
HIP 42263	8.617705	-26.41640	6.80
HIP 45367	9.245477	-43.46482	6.80
HR 3715	9.345642	-31.76021	6.80
HIP 48095	9.805956	-75.77787	6.80
HIP 48198	9.825876	-11.78495	6.80
HIP 48720	9.937177	-53.61920	6.80
HIP 49141	10.028974	-23.80687	6.80
HIP 50950	10.405424	10.58778	6.80
HIP 50970	10.411012	-54.32193	6.80
HIP 51104	10.440445	-39.36200	6.80
HIP 53481	10.940780	57.50296	6.80
HIP 53654	10.977088	19.62205	6.80
HIP 54470	11.144665	17.20074	6.80
HIP 55063	11.272169	-34.66789	6.80
HIP 56864	11.658379	-13.18437	6.80
HIP 58148	11.925099	-24.85764	6.80
HIP 58327	11.961777	17.46784	6.80
HIP 59448	12.193913	-54.41764	6.80
HIP 62062	12.720301	-24.99051	6.80
HIP 63748	13.064834	43.00760	6.80
HIP 64648	13.252388	35.44581	6.80
HIP 64892	13.301420	-44.05538	6.80
HIP 64920	13.306505	-28.33252	6.80
HIP 65245	13.370855	30.29194	6.80
HIP 66679	13.669095	-27.57779	6.80
HIP 69040	14.132359	48.21079	6.80
HIP 69165	14.157803	2.79758	6.80
HIP 70225	14.367106	-28.30844	6.80
HIP 70261	14.376315	-20.75761	6.80
HIP 70405	14.404059	-33.08688	6.80
HIP 72330	14.790453	2.03572	6.80
HIP 73699	15.063689	27.08115	6.80
HIP 75095	15.345227	-56.13262	6.80
HIP 76579	15.639653	43.60426	6.80
HIP 76586	15.641412	-14.51687	6.80
HIP 78875	16.100785	13.32093	6.80
HIP 80085	16.345360	-21.84067	6.80
HIP 80567	16.450225	-82.55991	6.80
HIP 82166	16.787751	63.53151	6.80
HIP 84744	17.323355	27.28382	6.80
HIP 87119	17.799825	47.58386	6.80
HIP 87410	17.863476	-19.52519	6.80
HIP 88063	17.986265	-38.57347	6.80
HIP 88622	18.093738	4.65717	6.80
HIP 89898	18.344074	22.79742	6.80
HIP 90089	18.384575	-60.74921	6.80
HIP 90295	18.424410	22.70680	6.80
HIP 91589	18.678857	-47.02725	6.80
HIP 92191	18.788873	16.90851	6.80
HIP 92723	18.894712	-31.99200	6.80
HIP 93185	18.980833	30.18064	6.80
HIP 93272	18.999571	-71.93264	6.80
HIP 93275	18.999723	26.96566	6.80
HIP 93314	19.006791	33.74183	6.80
HIP 95480	19.421708	37.24520	6.80
HIP 96071	19.533522	7.48784	6.80
HIP 98138	19.944912	30.94723	6.80
HIP 98382	19.988910	84.66864	6.80
HIP 98783	20.062080	29.98946	6.80
HIP 99759	20.240579	80.53181	6.80
HIP 101432	20.556363	-41.52477	6.80
HIP 102412	20.753257	-35.16642	6.80
HIP 102876	20.843345	30.91268	6.80
HIP 103633	20.997120	55.21803	6.80
HIP 105810	21.429550	15.61772	6.80
HIP 107355	21.744148	58.22570	6.80
HIP 108402	21.960932	-8.56432	6.80
HIP 111049	22.497476	-78.21319	6.80
HIP 112512	22.790326	-17.55076	6.80
HIP 114031	23.092511	14.95906	6.80
HR 8828	23.220916	-49.61861	6.80
HIP 115942	23.490505	-52.67858	6.80
HIP 116164	23.536861	7.08489	6.80
HYG 118551	8.652343	-22.66013	6.80
HIP 1602	0.334740	6.29265	6.81
HIP 1849	0.389484	-29.84725	6.81
HIP 1955	0.412397	-51.04387	6.81
HIP 3084	0.653133	-57.96786	6.81
HIP 3114	0.660625	-85.70087	6.81
HIP 3637	0.777021	-30.19094	6.81
HIP 4934	1.054992	-60.09749	6.81
HIP 5262	1.120523	49.55545	6.81
HIP 10479	2.252139	55.08822	6.81
HIP 12600	2.700205	30.93578	6.81
HIP 14345	3.083127	-74.31981	6.81
HIP 16810	3.606087	55.88684	6.81
HIP 17118	3.666311	63.87041	6.81
HIP 18267	3.907785	16.61605	6.81
HIP 18337	3.920984	-38.75924	6.81
HIP 20727	4.441810	-32.81630	6.81
HIP 22391	4.819933	-34.31183	6.81
HIP 22563	4.855786	-68.06965	6.81
HIP 23029	4.952076	-58.06964	6.81
HIP 25184	5.386840	47.02162	6.81
HIP 25489	5.451767	-44.86206	6.81
HIP 26551	5.646007	-2.59969	6.81
HIP 26957	5.720496	41.69630	6.81
HIP 26998	5.727517	25.43954	6.81
HIP 27822	5.887422	-61.83942	6.81
HIP 30132	6.340822	-49.10432	6.81
HIP 30408	6.394119	40.52137	6.81
HIP 30959	6.498690	-59.59068	6.81
HIP 32288	6.740390	3.14157	6.81
HIP 32571	6.796532	21.69154	6.81
HIP 33690	6.999933	-61.33618	6.81
HIP 36521	7.513186	-9.77689	6.81
HIP 36663	7.542923	21.40776	6.81
HIP 36875	7.580851	-44.29614	6.81
HIP 37815	7.753420	-4.45396	6.81
HIP 38682	7.919729	9.34997	6.81
HIP 38761	7.935126	23.62381	6.81
HIP 38778	7.937642	29.85208	6.81
HIP 39719	8.118468	9.98015	6.81
HIP 40503	8.269407	46.80221	6.81
HIP 40940	8.355221	-14.97588	6.81
HIP 41223	8.411385	-55.36436	6.81
HIP 41268	8.419656	-31.94019	6.81
HIP 41478	8.459406	-75.35868	6.81
HIP 41679	8.497092	26.19286	6.81
HIP 43186	8.797650	-33.39838	6.81
HIP 43602	8.879932	-47.39432	6.81
HIP 44542	9.075479	-56.34361	6.81
HIP 44904	9.148175	-53.59343	6.81
HIP 46017	9.384996	-53.82017	6.81
HIP 46348	9.449703	-48.69406	6.81
HIP 46732	9.525350	1.46526	6.81
HIP 47022	9.583248	12.65451	6.81
HR 3874	9.737672	-39.57118	6.81
HIP 47973	9.778464	45.11440	6.81
HIP 50513	10.316607	51.40549	6.81
HIP 51379	10.493961	-43.05081	6.81
HIP 52261	10.678366	-64.65319	6.81
HIP 52320	10.690589	-56.06872	6.81
HIP 53389	10.920305	77.08757	6.81
HIP 53685	10.984587	-53.53921	6.81
HIP 53984	11.043553	-3.51262	6.81
HIP 54582	11.170374	-7.38940	6.81
HIP 56621	11.609833	-36.12130	6.81
HIP 59111	12.121136	-64.68177	6.81
HIP 59272	12.157926	-11.85706	6.81
HIP 59926	12.292209	-48.92558	6.81
HIP 60128	12.331585	-62.85419	6.81
HIP 60821	12.467167	-14.45093	6.81
HIP 61969	12.699358	-7.50030	6.81
HIP 62447	12.798145	-25.01535	6.81
HIP 63221	12.953767	8.29378	6.81
HIP 64089	13.134004	24.83115	6.81
HIP 67379	13.809637	7.96011	6.81
HIP 68536	14.030382	40.42004	6.81
HIP 74091	15.141714	-80.31390	6.81
HIP 74808	15.288253	62.77103	6.81
HIP 75571	15.438114	-36.59835	6.81
HIP 75953	15.512798	34.46566	6.81
HIP 77458	15.814670	-1.00127	6.81
HIP 78676	16.061537	59.08962	6.81
HIP 78742	16.074886	0.67222	6.81
HIP 82347	16.825898	-31.65138	6.81
HIP 82568	16.878095	18.06213	6.81
HIP 82636	16.892306	42.82486	6.81
HIP 84056	17.184546	-20.65457	6.81
HIP 84477	17.270331	71.79235	6.81
HIP 84605	17.294314	-26.62902	6.81
HIP 85010	17.374949	-54.28565	6.81
HIP 85116	17.395652	-58.66523	6.81
HIP 85875	17.549719	-17.49594	6.81
HIP 89429	18.251419	-29.82301	6.81
HIP 90790	18.521935	-18.90881	6.81
HIP 90953	18.554002	-24.10954	6.81
HIP 91163	18.598544	72.38026	6.81
HIP 92039	18.760321	-48.26404	6.81
HIP 94899	19.311544	-56.14469	6.81
HIP 95056	19.340862	39.92620	6.81
HIP 97210	19.756760	-30.90300	6.81
HIP 97599	19.837541	17.70998	6.81
HIP 98079	19.932573	10.20719	6.81
HIP 99417	20.177526	-46.73512	6.81
HIP 100579	20.396677	37.02614	6.81
HIP 101647	20.604566	-12.38124	6.81
HIP 101948	20.659159	42.24855	6.81
HIP 102052	20.681675	17.57104	6.81
HIP 102114	20.693793	13.80880	6.81
HIP 102291	20.726326	-11.64148	6.81
HIP 102660	20.803800	-19.26030	6.81
HIP 104173	21.106645	-34.62879	6.81
HIP 105491	21.366294	-9.32797	6.81
HIP 106578	21.585733	43.70330	6.81
HIP 111143	22.516780	-49.43327	6.81
HIP 111938	22.674227	4.57502	6.81
HIP 112472	22.781778	-33.18247	6.81
HIP 112585	22.802230	49.58270	6.81
HIP 113064	22.897821	1.84315	6.81
HIP 113227	22.929728	44.30824	6.81
HIP 113583	23.005541	-8.88053	6.81
HIP 113975	23.082034	56.69058	6.81
HIP 114078	23.104626	75.58141	6.81
HIP 114501	23.189873	50.77136	6.81
HIP 114809	23.256399	25.67224	6.81
HIP 115645	23.427445	68.95603	6.81
HIP 115696	23.440924	40.38654	6.81
HIP 116277	23.559664	17.81883	6.81
HIP 116297	23.563674	46.68099	6.81
HIP 117602	23.849791	63.98485	6.81
HIP 119	0.026012	44.67540	6.82
HIP 714	0.147223	40.49455	6.82
HIP 1185	0.246725	-14.17770	6.82
HIP 2304	0.489760	-40.66543	6.82
HIP 3787	0.811417	52.10081	6.82
HIP 4232	0.899747	-48.79136	6.82
HIP 4983	1.064822	47.64229	6.82
HIP 5070	1.080524	74.37212	6.82
HIP 7166	1.540093	68.40892	6.82
HIP 8034	1.719752	48.51676	6.82
HIP 8135	1.743551	-34.40606	6.82
HIP 8929	1.915659	56.58248	6.82
59 And	2.181575	39.04329	6.82
HIP 10254	2.198420	-47.17036	6.82
HIP 10810	2.319089	19.68771	6.82
HIP 11682	2.511324	40.16757	6.82
HIP 11904	2.560146	18.88002	6.82
HIP 13183	2.827192	0.92097	6.82
HIP 17129	3.668666	34.11648	6.82
HIP 17170	3.677836	-19.47294	6.82
HIP 18109	3.871420	-0.65561	6.82
HIP 18366	3.926979	52.22682	6.82
HIP 18656	3.993735	-56.47282	6.82
HIP 22616	4.865884	9.87270	6.82
HIP 25092	5.371846	-8.66612	6.82
HIP 25562	5.464042	-32.41765	6.82
HIP 26008	5.550808	68.01297	6.82
HIP 26201	5.584325	24.29077	6.82
HIP 26243	5.590714	-15.73793	6.82
HIP 26795	5.690775	3.77804	6.82
HIP 27025	5.732423	66.62612	6.82
HIP 27749	5.873480	-52.05521	6.82
HIP 28322	5.983823	-51.22317	6.82
HIP 28593	6.035098	-38.98933	6.82
HIP 31325	6.568918	-29.62960	6.82
HIP 31928	6.672579	40.96970	6.82
HIP 34438	7.139414	-20.85937	6.82
HIP 34543	7.156934	-60.38035	6.82
HIP 35461	7.320213	-24.95571	6.82
HIP 35761	7.376570	-32.04601	6.82
HIP 36068	7.432250	-14.17876	6.82
HIP 36687	7.547042	-2.03437	6.82
HIP 36884	7.583195	4.43952	6.82
HIP 37013	7.607252	-54.18722	6.82
